   15  -0.0364052   0.0200199
   45  -0.0997221   0.0199163
   75   -0.145204   0.0189078
  105   -0.167835   0.0173413
  135    -0.14759   0.0166855
  165  -0.0617766   0.0163362
  195   0.0617763   0.0162058
  225    0.147588    0.016472
  255    0.167832   0.0175332
  285      0.1452   0.0186269
  315   0.0997203   0.0198015
  345   0.0364049   0.0201583
