1.589846 	 0.110000 	 1.691181e-01 	 2.477197e-01 	 2.477197e-01 	 1.691181e-01 	 2.663441e-16 	 2.084189e-01 
2.336975 	 0.210000 	 9.687020e-02 	 1.392680e-01 	 1.392680e-01 	 9.687020e-02 	 2.644639e-16 	 1.180691e-01 
2.903152 	 0.310000 	 6.807470e-02 	 9.635216e-02 	 9.635216e-02 	 6.807470e-02 	 4.642054e-16 	 8.221343e-02 
3.380634 	 0.410000 	 5.471856e-02 	 7.608711e-02 	 7.608711e-02 	 5.471856e-02 	 2.652367e-16 	 6.540283e-02 
3.803054 	 0.510000 	 4.853058e-02 	 6.617859e-02 	 6.617859e-02 	 4.853058e-02 	 3.024559e-16 	 5.735459e-02 
4.187180 	 0.610000 	 4.641927e-02 	 6.207489e-02 	 6.207489e-02 	 4.641927e-02 	 -9.273676e-16 	 5.424708e-02 
4.542801 	 0.710000 	 4.718874e-02 	 6.197709e-02 	 6.197709e-02 	 4.718874e-02 	 -1.461946e-15 	 5.458292e-02 
4.876222 	 0.810000 	 5.057746e-02 	 6.539745e-02 	 6.539745e-02 	 5.057746e-02 	 -1.495775e-16 	 5.798745e-02 
5.191783 	 0.910000 	 5.702376e-02 	 7.278249e-02 	 7.278249e-02 	 5.702376e-02 	 -1.069116e-16 	 6.490312e-02 
5.492619 	 1.010000 	 6.784737e-02 	 8.570130e-02 	 8.570130e-02 	 6.784737e-02 	 6.778529e-16 	 7.677434e-02 
5.781089 	 1.110000 	 8.602065e-02 	 1.077797e-01 	 1.077797e-01 	 8.602065e-02 	 2.148260e-16 	 9.690019e-02 
6.059013 	 1.210000 	 1.184939e-01 	 1.475569e-01 	 1.475569e-01 	 1.184939e-01 	 9.650001e-16 	 1.330254e-01 
6.327836 	 1.310000 	 1.841732e-01 	 2.283084e-01 	 2.283084e-01 	 1.841732e-01 	 -9.084047e-16 	 2.062408e-01 
6.588726 	 1.410000 	 3.506061e-01 	 4.332268e-01 	 4.332268e-01 	 3.506061e-01 	 -1.451813e-15 	 3.919164e-01 
6.842643 	 1.510000 	 1.030919e+00 	 1.271080e+00 	 1.271080e+00 	 1.030919e+00 	 3.086634e-15 	 1.150999e+00 
7.090388 	 1.610000 	 2.021234e+01 	 2.488697e+01 	 2.488697e+01 	 2.021234e+01 	 -1.406140e-14 	 2.254966e+01 
7.332638 	 1.710000 	 2.836299e+00 	 3.489693e+00 	 3.489693e+00 	 2.836299e+00 	 4.387545e-15 	 3.162996e+00 
7.569972 	 1.810000 	 4.703255e-01 	 5.785223e-01 	 5.785223e-01 	 4.703255e-01 	 -4.048827e-15 	 5.244239e-01 
7.802891 	 1.910000 	 1.789185e-01 	 2.200980e-01 	 2.200980e-01 	 1.789185e-01 	 8.347197e-16 	 1.995082e-01 
