5.000000         2.176619e-05    2.176619e-05    2.176619e-05    2.176619e-05    2.176619e-05    0.000000e+00
15.000000        2.161940e-05    2.161940e-05    2.161940e-05    2.161940e-05    2.161940e-05    3.917930e-17
25.000000        2.134158e-05    2.134158e-05    2.134158e-05    2.134158e-05    2.134158e-05    3.968932e-17
35.000000        2.096241e-05    2.096241e-05    2.096241e-05    2.096241e-05    2.096241e-05    8.081446e-17
45.000000        2.052200e-05    2.052200e-05    2.052200e-05    2.052200e-05    2.052200e-05    -8.254876e-17
55.000000        2.006628e-05    2.006628e-05    2.006628e-05    2.006628e-05    2.006628e-05    1.688471e-16
65.000000        1.964160e-05    1.964160e-05    1.964160e-05    1.964160e-05    1.964160e-05    4.312444e-17
75.000000        1.928949e-05    1.928949e-05    1.928949e-05    1.928949e-05    1.928949e-05    0.000000e+00
85.000000        1.904186e-05    1.904186e-05    1.904186e-05    1.904186e-05    1.904186e-05    -8.896534e-17
95.000000        1.891755e-05    1.891755e-05    1.891755e-05    1.891755e-05    1.891755e-05    4.477497e-17
105.000000       1.892033e-05    1.892033e-05    1.892033e-05    1.892033e-05    1.892033e-05    0.000000e+00
115.000000       1.903882e-05    1.903882e-05    1.903882e-05    1.903882e-05    1.903882e-05    0.000000e+00
125.000000       1.924818e-05    1.924818e-05    1.924818e-05    1.924818e-05    1.924818e-05    8.801174e-17
135.000000       1.951345e-05    1.951345e-05    1.951345e-05    1.951345e-05    1.951345e-05    -4.340764e-17
145.000000       1.979405e-05    1.979405e-05    1.979405e-05    1.979405e-05    1.979405e-05    -4.279230e-17
155.000000       2.004891e-05    2.004891e-05    2.004891e-05    2.004891e-05    2.004891e-05    -4.224832e-17
165.000000       2.024170e-05    2.024170e-05    2.024170e-05    2.024170e-05    2.024170e-05    -4.184595e-17
175.000000       2.034531e-05    2.034531e-05    2.034531e-05    2.034531e-05    2.034531e-05    4.163284e-17
185.000000       2.034531e-05    2.034531e-05    2.034531e-05    2.034531e-05    2.034531e-05    8.326567e-17
195.000000       2.024170e-05    2.024170e-05    2.024170e-05    2.024170e-05    2.024170e-05    -4.184595e-17
205.000000       2.004891e-05    2.004891e-05    2.004891e-05    2.004891e-05    2.004891e-05    4.224832e-17
215.000000       1.979405e-05    1.979405e-05    1.979405e-05    1.979405e-05    1.979405e-05    -4.279230e-17
225.000000       1.951345e-05    1.951345e-05    1.951345e-05    1.951345e-05    1.951345e-05    -8.681528e-17
235.000000       1.924818e-05    1.924818e-05    1.924818e-05    1.924818e-05    1.924818e-05    -8.801174e-17
245.000000       1.903882e-05    1.903882e-05    1.903882e-05    1.903882e-05    1.903882e-05    0.000000e+00
255.000000       1.892033e-05    1.892033e-05    1.892033e-05    1.892033e-05    1.892033e-05    0.000000e+00
265.000000       1.891755e-05    1.891755e-05    1.891755e-05    1.891755e-05    1.891755e-05    4.477497e-17
275.000000       1.904186e-05    1.904186e-05    1.904186e-05    1.904186e-05    1.904186e-05    -8.896534e-17
285.000000       1.928949e-05    1.928949e-05    1.928949e-05    1.928949e-05    1.928949e-05    0.000000e+00
295.000000       1.964160e-05    1.964160e-05    1.964160e-05    1.964160e-05    1.964160e-05    0.000000e+00
305.000000       2.006628e-05    2.006628e-05    2.006628e-05    2.006628e-05    2.006628e-05    -8.442353e-17
315.000000       2.052200e-05    2.052200e-05    2.052200e-05    2.052200e-05    2.052200e-05    4.127438e-17
325.000000       2.096241e-05    2.096241e-05    2.096241e-05    2.096241e-05    2.096241e-05    -8.081446e-17
335.000000       2.134158e-05    2.134158e-05    2.134158e-05    2.134158e-05    2.134158e-05    3.968932e-17
345.000000       2.161940e-05    2.161940e-05    2.161940e-05    2.161940e-05    2.161940e-05    1.175379e-16
355.000000       2.176619e-05    2.176619e-05    2.176619e-05    2.176619e-05    2.176619e-05    -3.891508e-17
