 0.000000e+00    1.000000e-02    2.356102e-04    -1.280030e-09
 2.654914e-02    1.100000e-01    3.469573e-04    5.647451e-13
 3.977320e-02    2.100000e-01    2.085264e-04    6.140271e-12
 4.968556e-02    3.100000e-01    1.397207e-04    9.181083e-12
 5.801086e-02    4.100000e-01    1.007342e-04    9.843810e-12
 6.535968e-02    5.100000e-01    7.704510e-05    8.593122e-12
 7.203270e-02    6.100000e-01    6.186614e-05    6.270790e-12
 7.820420e-02    7.100000e-01    5.161772e-05    3.532556e-12
 8.398588e-02    8.100000e-01    4.429248e-05    7.820417e-13
 8.945436e-02    9.100000e-01    3.871985e-05    -1.470107e-12
 9.466492e-02    1.010000e+00    3.419901e-05    -3.364156e-12
 9.965897e-02    1.110000e+00    3.030735e-05    -4.551685e-12
 1.044685e-01    1.210000e+00    2.679797e-05    -5.352991e-12
 1.091188e-01    1.310000e+00    2.354192e-05    -5.638859e-12
 1.136304e-01    1.410000e+00    2.049082e-05    -5.837102e-12
 1.180199e-01    1.510000e+00    1.764718e-05    -5.658892e-12
 1.223015e-01    1.610000e+00    1.503830e-05    -5.384814e-12
 1.264870e-01    1.710000e+00    1.269468e-05    -4.880220e-12
 1.305864e-01    1.810000e+00    1.063572e-05    -4.341478e-12
 1.346085e-01    1.910000e+00    8.863768e-06    -3.676768e-12
