15.000000        7.674514e-06    3.270493e-06    3.512253e-06    7.949311e-06    5.601643e-06    -2.305376e-02
25.000000        7.300148e-06    3.395346e-06    3.776823e-06    7.736623e-06    5.552235e-06    -3.682987e-02
35.000000        6.807651e-06    3.542010e-06    4.035361e-06    7.377521e-06    5.440636e-06    -4.885554e-02
45.000000        6.221751e-06    3.650140e-06    4.223409e-06    6.891918e-06    5.246805e-06    -5.924727e-02
55.000000        5.574282e-06    3.681361e-06    4.302618e-06    6.310745e-06    4.967252e-06    -6.833355e-02
65.000000        4.900190e-06    3.624244e-06    4.264503e-06    5.670907e-06    4.614961e-06    -7.643483e-02
75.000000        4.232565e-06    3.488587e-06    4.123345e-06    5.009091e-06    4.213397e-06    -8.373797e-02
85.000000        3.598851e-06    3.295864e-06    3.905522e-06    4.356984e-06    3.789305e-06    -9.024018e-02
95.000000        3.019137e-06    3.070860e-06    3.640415e-06    3.738882e-06    3.367324e-06    -9.572146e-02
105.000000       2.506244e-06    2.836361e-06    3.354745e-06    3.171438e-06    2.967197e-06    -9.972187e-02
115.000000       2.066922e-06    2.610740e-06    3.070044e-06    2.664706e-06    2.603103e-06    -1.015219e-01
125.000000       1.703438e-06    2.407499e-06    2.802237e-06    2.223731e-06    2.284226e-06    -1.001467e-01
135.000000       1.415136e-06    2.235834e-06    2.562306e-06    1.850161e-06    2.015859e-06    -9.443828e-02
145.000000       1.199745e-06    2.101586e-06    2.357372e-06    1.543638e-06    1.800585e-06    -8.326165e-02
155.000000       1.054373e-06    2.008203e-06    2.191780e-06    1.302869e-06    1.639306e-06    -6.589267e-02
165.000000       9.762064e-07    1.957554e-06    2.068014e-06    1.126417e-06    1.532048e-06    -4.253636e-02
175.000000       9.629760e-07    1.950526e-06    1.987394e-06    1.013229e-06    1.478531e-06    -1.473113e-02
185.000000       1.013218e-06    1.987404e-06    1.950535e-06    9.629651e-07    1.478531e-06    1.473114e-02
