1.589846 	 0.110000 	 1.333091e-02 	 2.255210e-02 	 2.255210e-02 	 1.333091e-02 	 4.834387e-17 	 1.794150e-02 
2.336975 	 0.210000 	 7.171038e-03 	 1.392404e-02 	 1.392404e-02 	 7.171038e-03 	 0.000000e+00 	 1.054754e-02 
2.903152 	 0.310000 	 4.088195e-03 	 9.080713e-03 	 9.080713e-03 	 4.088195e-03 	 0.000000e+00 	 6.584454e-03 
3.380634 	 0.410000 	 2.463661e-03 	 6.186260e-03 	 6.186260e-03 	 2.463661e-03 	 2.506849e-17 	 4.324961e-03 
3.803054 	 0.510000 	 1.571383e-03 	 4.367891e-03 	 4.367891e-03 	 1.571383e-03 	 1.825479e-17 	 2.969637e-03 
4.187180 	 0.610000 	 1.065107e-03 	 3.179723e-03 	 3.179723e-03 	 1.065107e-03 	 -5.108342e-17 	 2.122415e-03 
4.542801 	 0.710000 	 7.704442e-04 	 2.378728e-03 	 2.378728e-03 	 7.704442e-04 	 1.721408e-17 	 1.574586e-03 
4.876222 	 0.810000 	 5.954559e-04 	 1.824985e-03 	 1.824985e-03 	 5.954559e-04 	 2.239679e-17 	 1.210220e-03 
5.191783 	 0.910000 	 4.898220e-04 	 1.434179e-03 	 1.434179e-03 	 4.898220e-04 	 1.127029e-16 	 9.620003e-04 
5.492619 	 1.010000 	 4.251510e-04 	 1.153550e-03 	 1.153550e-03 	 4.251510e-04 	 3.433842e-17 	 7.893507e-04 
5.781089 	 1.110000 	 3.850270e-04 	 9.490367e-04 	 9.490367e-04 	 3.850270e-04 	 -2.031766e-17 	 6.670318e-04 
6.059013 	 1.210000 	 3.597706e-04 	 7.980603e-04 	 7.980603e-04 	 3.597706e-04 	 -7.023061e-17 	 5.789154e-04 
6.327836 	 1.310000 	 3.435862e-04 	 6.853219e-04 	 6.853219e-04 	 3.435862e-04 	 -5.268703e-17 	 5.144540e-04 
6.588726 	 1.410000 	 3.329622e-04 	 6.002568e-04 	 6.002568e-04 	 3.329622e-04 	 2.904469e-17 	 4.666095e-04 
6.842643 	 1.510000 	 3.257522e-04 	 5.354506e-04 	 5.354506e-04 	 3.257522e-04 	 0.000000e+00 	 4.306014e-04 
7.090388 	 1.610000 	 3.206367e-04 	 4.856257e-04 	 4.856257e-04 	 3.206367e-04 	 -3.361816e-17 	 4.031312e-04 
7.332638 	 1.710000 	 3.168018e-04 	 4.469789e-04 	 4.469789e-04 	 3.168018e-04 	 0.000000e+00 	 3.818904e-04 
