10.378081 	 0.960000 	 8.041373e-01 	 2.006282e+00 	 2.006282e+00 	 8.041373e-01 	 -5.135498e-16 	 1.405209e+00 
10.714642 	 1.010000 	 3.889625e-01 	 9.501877e-01 	 9.501877e-01 	 3.889625e-01 	 -1.450838e-16 	 6.695751e-01 
11.045486 	 1.060000 	 2.237545e-01 	 5.356984e-01 	 5.356984e-01 	 2.237545e-01 	 -9.136701e-17 	 3.797264e-01 
11.371206 	 1.110000 	 1.428353e-01 	 3.354114e-01 	 3.354114e-01 	 1.428353e-01 	 3.191986e-16 	 2.391233e-01 
11.692325 	 1.160000 	 9.777868e-02 	 2.253552e-01 	 2.253552e-01 	 9.777868e-02 	 2.362112e-16 	 1.615669e-01 
12.009305 	 1.210000 	 7.039783e-02 	 1.593289e-01 	 1.593289e-01 	 7.039783e-02 	 -9.061497e-17 	 1.148634e-01 
12.322561 	 1.260000 	 5.266528e-02 	 1.170977e-01 	 1.170977e-01 	 5.266528e-02 	 -4.087401e-17 	 8.488149e-02 
12.632465 	 1.310000 	 4.061089e-02 	 8.873223e-02 	 8.873223e-02 	 4.061089e-02 	 -2.682359e-16 	 6.467156e-02 
12.939352 	 1.360000 	 3.209735e-02 	 6.892920e-02 	 6.892920e-02 	 3.209735e-02 	 -3.434193e-17 	 5.051327e-02 
13.243529 	 1.410000 	 2.589576e-02 	 5.466344e-02 	 5.466344e-02 	 2.589576e-02 	 -8.613410e-17 	 4.027960e-02 
13.545275 	 1.460000 	 2.126132e-02 	 4.411591e-02 	 4.411591e-02 	 2.126132e-02 	 1.857384e-16 	 3.268862e-02 
13.844845 	 1.510000 	 1.772269e-02 	 3.614461e-02 	 3.614461e-02 	 1.772269e-02 	 9.661093e-17 	 2.693365e-02 
14.142477 	 1.560000 	 1.497069e-02 	 3.000620e-02 	 3.000620e-02 	 1.497069e-02 	 -5.785383e-17 	 2.248845e-02 
14.438390 	 1.610000 	 1.279617e-02 	 2.520181e-02 	 2.520181e-02 	 1.279617e-02 	 9.130609e-17 	 1.899899e-02 
14.732786 	 1.660000 	 1.105393e-02 	 2.138769e-02 	 2.138769e-02 	 1.105393e-02 	 8.020825e-17 	 1.622081e-02 
15.025858 	 1.710000 	 9.640800e-03 	 1.832149e-02 	 1.832149e-02 	 9.640800e-03 	 2.481519e-16 	 1.398114e-02 
15.317783 	 1.760000 	 8.482034e-03 	 1.582887e-02 	 1.582887e-02 	 8.482034e-03 	 3.567789e-17 	 1.215545e-02 
15.608729 	 1.810000 	 7.522486e-03 	 1.378216e-02 	 1.378216e-02 	 7.522486e-03 	 0.000000e+00 	 1.065233e-02 
15.898855 	 1.860000 	 6.720839e-03 	 1.208638e-02 	 1.208638e-02 	 6.720839e-03 	 6.917782e-17 	 9.403610e-03 
16.188312 	 1.910000 	 6.045691e-03 	 1.066982e-02 	 1.066982e-02 	 6.045691e-03 	 -7.783444e-17 	 8.357757e-03 
16.477243 	 1.960000 	 5.472873e-03 	 9.477672e-03 	 9.477672e-03 	 5.472873e-03 	 5.801539e-17 	 7.475273e-03 
16.765786 	 2.010000 	 4.983568e-03 	 8.467523e-03 	 8.467523e-03 	 4.983568e-03 	 6.448263e-17 	 6.725545e-03 
17.054070 	 2.060000 	 4.562970e-03 	 7.606216e-03 	 7.606216e-03 	 4.562970e-03 	 1.781881e-16 	 6.084593e-03 
17.342222 	 2.110000 	 4.199318e-03 	 6.867571e-03 	 6.867571e-03 	 4.199318e-03 	 0.000000e+00 	 5.533444e-03 
17.630364 	 2.160000 	 3.883187e-03 	 6.230726e-03 	 6.230726e-03 	 3.883187e-03 	 6.431945e-17 	 5.056957e-03 
17.918612 	 2.210000 	 3.606962e-03 	 5.678923e-03 	 5.678923e-03 	 3.606962e-03 	 -4.670324e-17 	 4.642942e-03 
18.207082 	 2.260000 	 3.364445e-03 	 5.198593e-03 	 5.198593e-03 	 3.364445e-03 	 2.532284e-17 	 4.281519e-03 
18.495884 	 2.310000 	 3.150556e-03 	 4.778671e-03 	 4.778671e-03 	 3.150556e-03 	 2.734698e-17 	 3.964614e-03 
18.785125 	 2.360000 	 2.961106e-03 	 4.410077e-03 	 4.410077e-03 	 2.961106e-03 	 8.825195e-17 	 3.685591e-03 
19.074913 	 2.410000 	 2.792617e-03 	 4.085309e-03 	 4.085309e-03 	 2.792617e-03 	 0.000000e+00 	 3.438963e-03 
19.365350 	 2.460000 	 2.642187e-03 	 3.798137e-03 	 3.798137e-03 	 2.642187e-03 	 -6.733836e-17 	 3.220162e-03 
19.656540 	 2.510000 	 2.507382e-03 	 3.543356e-03 	 3.543356e-03 	 2.507382e-03 	 -7.167404e-17 	 3.025369e-03 
19.948582 	 2.560000 	 2.386151e-03 	 3.316599e-03 	 3.316599e-03 	 2.386151e-03 	 0.000000e+00 	 2.851375e-03 
20.241576 	 2.610000 	 2.276756e-03 	 3.114181e-03 	 3.114181e-03 	 2.276756e-03 	 4.022314e-17 	 2.695469e-03 
20.535620 	 2.660000 	 2.177720e-03 	 2.932981e-03 	 2.932981e-03 	 2.177720e-03 	 1.697148e-16 	 2.555350e-03 
20.830814 	 2.710000 	 2.087780e-03 	 2.770343e-03 	 2.770343e-03 	 2.087780e-03 	 8.926922e-17 	 2.429062e-03 
21.127255 	 2.760000 	 2.005855e-03 	 2.624001e-03 	 2.624001e-03 	 2.005855e-03 	 0.000000e+00 	 2.314928e-03 
21.425039 	 2.810000 	 1.931016e-03 	 2.492012e-03 	 2.492012e-03 	 1.931016e-03 	 0.000000e+00 	 2.211514e-03 
21.724265 	 2.860000 	 1.862458e-03 	 2.372704e-03 	 2.372704e-03 	 1.862458e-03 	 1.024001e-16 	 2.117581e-03 
22.025029 	 2.910000 	 1.799487e-03 	 2.264636e-03 	 2.264636e-03 	 1.799487e-03 	 8.003218e-17 	 2.032062e-03 
22.327431 	 2.960000 	 1.741500e-03 	 2.166562e-03 	 2.166562e-03 	 1.741500e-03 	 2.774271e-17 	 1.954031e-03 
22.631568 	 3.010000 	 1.687970e-03 	 2.077401e-03 	 2.077401e-03 	 1.687970e-03 	 2.879403e-17 	 1.882686e-03 
22.937540 	 3.060000 	 1.638441e-03 	 1.996212e-03 	 1.996212e-03 	 1.638441e-03 	 2.982959e-16 	 1.817327e-03 
23.245447 	 3.110000 	 1.592511e-03 	 1.922178e-03 	 1.922178e-03 	 1.592511e-03 	 -6.169548e-17 	 1.757345e-03 
23.555391 	 3.160000 	 1.549829e-03 	 1.854586e-03 	 1.854586e-03 	 1.549829e-03 	 0.000000e+00 	 1.702207e-03 
23.867475 	 3.210000 	 1.510087e-03 	 1.792813e-03 	 1.792813e-03 	 1.510087e-03 	 3.282577e-17 	 1.651450e-03 
24.181802 	 3.260000 	 1.473013e-03 	 1.736315e-03 	 1.736315e-03 	 1.473013e-03 	 1.351314e-16 	 1.604664e-03 
24.498480 	 3.310000 	 1.438372e-03 	 1.684618e-03 	 1.684618e-03 	 1.438372e-03 	 1.388672e-16 	 1.561495e-03 
24.817616 	 3.360000 	 1.405952e-03 	 1.637308e-03 	 1.637308e-03 	 1.405952e-03 	 1.068790e-16 	 1.521630e-03 
25.139320 	 3.410000 	 1.375572e-03 	 1.594028e-03 	 1.594028e-03 	 1.375572e-03 	 3.651005e-17 	 1.484800e-03 
25.463704 	 3.460000 	 1.347069e-03 	 1.554464e-03 	 1.554464e-03 	 1.347069e-03 	 1.120996e-16 	 1.450767e-03 
25.790884 	 3.510000 	 1.320303e-03 	 1.518352e-03 	 1.518352e-03 	 1.320303e-03 	 -1.527769e-16 	 1.419327e-03 
26.120976 	 3.560000 	 1.295151e-03 	 1.485463e-03 	 1.485463e-03 	 1.295151e-03 	 2.339488e-16 	 1.390307e-03 
26.454102 	 3.610000 	 1.271509e-03 	 1.455609e-03 	 1.455609e-03 	 1.271509e-03 	 1.590254e-16 	 1.363559e-03 
26.790386 	 3.660000 	 1.249285e-03 	 1.428634e-03 	 1.428634e-03 	 1.249285e-03 	 -1.619470e-16 	 1.338959e-03 
27.129953 	 3.710000 	 1.228404e-03 	 1.404419e-03 	 1.404419e-03 	 1.228404e-03 	 -4.118022e-17 	 1.316411e-03 
27.472934 	 3.760000 	 1.208804e-03 	 1.382878e-03 	 1.382878e-03 	 1.208804e-03 	 4.183392e-17 	 1.295841e-03 
27.819465 	 3.810000 	 1.190437e-03 	 1.363958e-03 	 1.363958e-03 	 1.190437e-03 	 8.488915e-17 	 1.277198e-03 
28.169684 	 3.860000 	 1.173268e-03 	 1.347644e-03 	 1.347644e-03 	 1.173268e-03 	 1.720333e-16 	 1.260456e-03 
28.523734 	 3.910000 	 1.157279e-03 	 1.333957e-03 	 1.333957e-03 	 1.157279e-03 	 -1.740826e-16 	 1.245618e-03 
28.881762 	 3.960000 	 1.142462e-03 	 1.322964e-03 	 1.322964e-03 	 1.142462e-03 	 8.795253e-17 	 1.232713e-03 
