15.000000        4.103038459079e+00      8.081654651573e+00      7.245763811134e+00      3.707206724432e+00      5.784415911555e+00          5.323452678369e-02      6.158612875433e-01
25.000000        1.634827555862e+00      3.245924537981e+00      2.720489059036e+00      1.385701058561e+00     2.246735552860e+00       8.618748824939e-02      3.872809881232e-01
35.000000        8.737279379430e-01      1.751975402545e+00      1.383235466243e+00      6.985810823899e-01      1.176879972280e+00    1.155357395540e-01      2.719433959275e-01
45.000000        5.452600718758e-01      1.105782406941e+00      8.306965922466e-01      4.142987536770e-01      7.240094561851e-01          1.402078140777e-01      2.030235664466e-01
55.000000        3.739910423125e-01      7.679186979900e-01      5.553372942529e-01      2.725145617337e-01      4.924403990723e-01          1.594395407584e-01      1.570289421579e-01
65.000000        2.733723694710e-01      5.687767565165e-01      4.009693909971e-01      1.930298325674e-01      3.590370873880e-01          1.727884883901e-01      1.240749512115e-01
75.000000        2.092732336613e-01      4.414386752450e-01      3.072556063763e-01      1.448252244256e-01      2.756981849271e-01          1.801164180289e-01      9.931553905225e-02
85.000000        1.660181163580e-01      3.551581939463e-01      2.470776602593e-01      1.139379149851e-01      2.205479713872e-01          1.815486377551e-01      8.008036752997e-02
95.000000        1.355735232246e-01      2.941718574036e-01      2.068651558988e-01      9.336725115718e-02      1.824944469210e-01          1.774204308094e-01      6.475648678611e-02
105.000000       1.134680846038e-01      2.497013955927e-01      1.792670259876e-01      7.931208996157e-02      1.554371490364e-01          1.682197031014e-01      5.229518212368e-02
115.000000       9.704877990561e-02      2.165347001277e-01      1.600569523820e-01      6.958101967845e-02      1.358053630234e-01          1.545327557469e-01      4.197275398644e-02
125.000000       8.466074788677e-02      1.914175296233e-01      1.466954621658e-01      6.285309223717e-02      1.214067079782e-01          1.369976260270e-01      3.326486155353e-02
135.000000       7.523114846630e-02      1.722374963267e-01      1.376100243501e-01      5.830730420467e-02      1.108464933369e-01          1.162673592241e-01      2.577565811907e-02
145.000000       6.804481549997e-02      1.575840988752e-01      1.318130799487e-01      5.542571631679e-02      1.032169276602e-01          9.298406516245e-02      1.919505905484e-02
155.000000       6.261739358332e-02      1.464998348255e-01      1.286905466091e-01      5.388422506225e-02      9.792300002005e-02          6.776359162804e-02      1.327122836870e-02
165.000000       5.862112879196e-02      1.383344680531e-01      1.278818594593e-01      5.349043844924e-02      9.458197368841e-02          4.118992850546e-02      7.791649468261e-03
175.000000       5.584085285700e-02      1.326584074383e-01      1.292124028148e-01      5.414853510307e-02      9.296504955331e-02          1.381788748067e-02      2.569161188725e-03
185.000000       5.414853509791e-02      1.292124028048e-01      1.326584074544e-01      5.584085286326e-02      9.296504955508e-02          -1.381788758122e-02     -2.569161207469e-03

