0.010000        1.723050e+00
0.110000        1.612154e+00
0.210000        7.589512e-01
0.310000        4.217623e-01
0.410000        2.370965e-01
0.510000        1.385058e-01
0.610000        8.446771e-02
0.710000        5.352822e-02
0.810000        3.504511e-02
0.910000        2.359573e-02
1.010000        1.627084e-02
1.110000        1.145822e-02
1.210000        8.215335e-03
1.310000        5.988366e-03
1.410000        4.427849e-03
1.510000        3.316352e-03
1.610000        2.513881e-03
1.710000        1.925965e-03
1.810000        1.489813e-03
1.910000       1.162963e-03
