5.000000         4.835643447056e-03      8.643944085772e-03      8.642873141854e-03      4.836714390974e-03      6.739793766414e-03      0.000000000000e+00      0.000000000000e+00
15.000000        4.828232837753e-03      8.635742730965e-03      8.632617094679e-03      4.831358474040e-03      6.731987784359e-03      0.000000000000e+00      0.000000000000e+00
25.000000        4.814898674431e-03      8.618606496690e-03      8.613678512802e-03      4.819826658319e-03      6.716752585561e-03      -6.456704537942e-17     -8.673617379884e-19
35.000000        4.796350310385e-03      8.593276523346e-03      8.586937036941e-03      4.802689796790e-03      6.694813416865e-03      -6.477863414411e-17     -8.673617379884e-19
45.000000        4.773532096310e-03      8.560848562017e-03      8.553585961347e-03      4.780794696980e-03      6.667190329163e-03      6.504702094632e-17      8.673617379884e-19
55.000000        4.747548760439e-03      8.522700346629e-03      8.515050049921e-03      4.755199057147e-03      6.635124553534e-03      1.960841272060e-16      2.602085213965e-18
65.000000        4.719582220015e-03      8.480402399747e-03      8.472892623561e-03      4.727091996201e-03      6.599992309881e-03      3.285464956868e-17      4.336808689942e-19
75.000000        4.690808336877e-03      8.435620691124e-03      8.428720726996e-03      4.697708301004e-03      6.563214514000e-03      6.607750943826e-17      8.673617379884e-19
85.000000        4.662321855498e-03      8.390020091805e-03      8.384096965545e-03      4.668244981758e-03      6.526170973651e-03      -6.645257544510e-17     -8.673617379884e-19
95.000000        4.635076548429e-03      8.345177096664e-03      8.340465434845e-03      4.639788210248e-03      6.490126822546e-03      2.004648973057e-16      2.602085213965e-18
105.000000       4.609845595182e-03      8.302508892825e-03      8.299097201527e-03      4.613257286480e-03      6.456177244003e-03      3.358650580706e-17      4.336808689942e-19
115.000000       4.587204681740e-03      8.263223706814e-03      8.261058274661e-03      4.589370113893e-03      6.425214194277e-03      3.374835887810e-17      4.336808689942e-19
125.000000       4.567537539312e-03      8.228294734536e-03      8.227200246301e-03      4.568632027548e-03      6.397916136924e-03      6.778470672526e-17      8.673617379884e-19
135.000000       4.551060976029e-03      8.198457162480e-03      8.198171107467e-03      4.551347031041e-03      6.374759069254e-03      6.803094270431e-17      8.673617379884e-19
145.000000       4.537864215584e-03      8.174225163441e-03      8.174441485508e-03      4.537647893517e-03      6.356044689512e-03      3.411562458881e-17      4.336808689942e-19
155.000000       4.527955808135e-03      8.155923606107e-03      8.156339966251e-03      4.527539447991e-03      6.341939707121e-03      1.025745014196e-16      1.301042606983e-18
165.000000       4.521310702968e-03      8.143727805995e-03      8.144090442536e-03      4.520948066427e-03      6.332519254481e-03      3.424236481297e-17      4.336808689942e-19
175.000000       4.517910343649e-03      8.137704124831e-03      8.137844645352e-03      4.517769823128e-03      6.327807234240e-03      0.000000000000e+00      0.000000000000e+00
185.000000       4.517769823136e-03      8.137844645368e-03      8.137704124846e-03      4.517910343658e-03      6.327807234252e-03      3.426786349043e-17      4.336808689942e-19
195.000000       4.520948066452e-03      8.144090442583e-03      8.143727806042e-03      4.521310702993e-03      6.332519254517e-03      3.081812833150e-16      3.903127820948e-18
205.000000       4.527539448034e-03      8.156339966327e-03      8.155923606185e-03      4.527955808176e-03      6.341939707181e-03      1.367660018916e-16      1.734723475977e-18
215.000000       4.537647893579e-03      8.174441485615e-03      8.174225163551e-03      4.537864215642e-03      6.356044689597e-03      -3.411562458836e-17     -4.336808689942e-19
225.000000       4.551347031123e-03      8.198171107602e-03      8.198457162620e-03      4.551060976105e-03      6.374759069363e-03      2.040928281095e-16      2.602085213965e-18
235.000000       4.568632027649e-03      8.227200246464e-03      8.228294734706e-03      4.567537539407e-03      6.397916137056e-03      1.694617668096e-16      2.168404344971e-18
245.000000       4.589370114014e-03      8.261058274849e-03      8.263223707010e-03      4.587204681853e-03      6.425214194431e-03      -1.012450766319e-16     -1.301042606983e-18
255.000000       4.613257286617e-03      8.299097201736e-03      8.302508893043e-03      4.609845595311e-03      6.456177244177e-03      1.007595174185e-16      1.301042606983e-18
265.000000       4.639788210400e-03      8.340465435071e-03      8.345177096899e-03      4.635076548572e-03      6.490126822736e-03      0.000000000000e+00      0.000000000000e+00
275.000000       4.668244981919e-03      8.384096965782e-03      8.390020092049e-03      4.662321855652e-03      6.526170973851e-03      -1.329051508861e-16     -1.734723475977e-18
285.000000       4.697708301170e-03      8.428720727237e-03      8.435620691369e-03      4.690808337038e-03      6.563214514203e-03      6.607750943622e-17      8.673617379884e-19
295.000000       4.727091996363e-03      8.472892623797e-03      8.480402399985e-03      4.719582220176e-03      6.599992310080e-03      3.285464956768e-17      4.336808689942e-19
305.000000       4.755199057300e-03      8.515050050143e-03      8.522700346849e-03      4.747548760594e-03      6.635124553721e-03      -6.536137573348e-17     -8.673617379884e-19
315.000000       4.780794697115e-03      8.553585961547e-03      8.560848562210e-03      4.773532096451e-03      6.667190329331e-03      -3.252351047234e-17     -4.336808689942e-19
325.000000       4.802689796901e-03      8.586937037109e-03      8.593276523504e-03      4.796350310506e-03      6.694813417005e-03      3.238931707138e-17      4.336808689942e-19
335.000000       4.819826658400e-03      8.613678512931e-03      8.618606496806e-03      4.814898674525e-03      6.716752585666e-03      9.685056806761e-17      1.301042606983e-18
345.000000       4.831358474087e-03      8.632617094763e-03      8.635742731034e-03      4.828232837816e-03      6.731987784425e-03      9.663138501178e-17      1.301042606983e-18
355.000000       4.836714390984e-03      8.642873141888e-03      8.643944085789e-03      4.835643447083e-03      6.739793766436e-03      -1.930389344347e-16     -2.602085213965e-18
